"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"html-keyboard-response","14","219180","0.0-2.0-9.0","17","19363.68000000948","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> The jar the beads are pulled from is NOT choosen at random on each trial.<br><br>After each prediction, there will be a chance that the jars will switch, and that the next bead will be pulled from the opposite jar as the previous trial.<br><br>In each block, the chance that a jar will switch will either be LOW (the jars will not switch very often), or HIGH (the jars will switch almost all the time).<br><br>At the start of each block, you will be told the probability that the jars will switch on each trial. This switch probability will stay constant throughout the block.<br><br>Press the SPACEBAR to continue. </p><div>","32"
"image-keyboard-response","15","228000","0.0-2.0-10.0","17","8817.750000016531","","","","Images/TutorialBlackJarDrawMM.png","32"
"image-keyboard-response","16","229102","0.0-2.0-11.0","17","1100.9249999769963","","","","Images/TutorialWhiteJarDrawMM.png","32"
"html-keyboard-response","17","255529","0.0-2.0-12.0","17","26425.395000027493","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> When the jars are filled with only one color, each bead is guaranteed to have come from the same-colored jar. During these blocks, the best strategy is to use the jar switch probability to predict whether the next bead will be the same or different from the previous trial.<br><br> When the jars contain a mix of black and white beads, you will sometimes see black beads pulled from the mostly white jar, and white beads pulled from the mostly black jar. <br><br>Here is an example.<br><br>Press the SPACEBAR to continue.  </p><div>","32"
"image-keyboard-response","18","258670","0.0-2.0-13.0","17","3139.984999987064","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
"image-keyboard-response","19","260556","0.0-2.0-14.0","17","1884.764999995241","","","","Images/TutorialBlackJarDrawHMMC.png","32"
"image-keyboard-response","20","261382","0.0-2.0-15.0","17","825.2199999988079","","","","Images/TutorialBlackJarDrawHMMI.png","32"
"html-keyboard-response","21","273637","0.0-2.0-16.0","17","12253.924999997253","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> As you observed, a white bead was pulled from a 90% white jar, the jars switched and a black bead was pulled from the 90% black jar, but then low-probability white bead was pulled from the 90% black jar. <br><br>In these mixed-jar blocks, you will first have to figure out which jar the current bead was pulled from, then use the jar switch probability to predict the color of the next bead.<br><br>Press SPACEBAR to conitnue.</p><div>","32"
"html-keyboard-response","22","276911","0.0-2.0-17.0","17","3272.2800000046846","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> You will now be given a 3 question quiz to make sure you understand the fundamentals. </p><div>","32"
"image-keyboard-response","23","287142","0.0-2.0-18.0","17","10229.74000000977","","","","Images/TutorialQuestion1.png","39"
"image-keyboard-response","24","297037","0.0-2.0-19.0","17","5933.255000010831","","","","Images/TutorialQuestion2.png","38"
"html-keyboard-response","25","327388","0.0-3.0","17","29035.200000012992","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","26","335179","0.0-4.0-0.0","17","7788.770000013756","","","","Images/NoChoice.png","37"
"image-keyboard-response","27","335435","0.0-4.0-1.0","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","28","335937","0.0-4.0-2.0","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","29","343631","0.0-4.0-0.1","17","7692.240000003949","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","30","343882","0.0-4.0-1.1","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","31","344389","0.0-4.0-2.1","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","32","347436","0.0-4.0-0.2","17","3045.4550000140443","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","33","347688","0.0-4.0-1.2","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","34","348191","0.0-4.0-2.2","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","35","349863","0.0-4.0-0.3","17","1670.3850000048988","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","36","350119","0.0-4.0-1.3","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","37","350624","0.0-4.0-2.3","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","38","353850","0.0-4.0-0.4","17","3224.625000002561","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","39","354107","0.0-4.0-1.4","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","40","354608","0.0-4.0-2.4","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","41","354938","0.0-4.0-0.5","17","328.1299999798648","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","42","355194","0.0-4.0-1.5","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","43","355700","0.0-4.0-2.5","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","44","357520","0.0-4.0-0.6","17","1818.2849999866448","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","45","357774","0.0-4.0-1.6","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","358280","0.0-4.0-2.6","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","359124","0.0-4.0-0.7","17","842.4749999830965","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","48","359376","0.0-4.0-1.7","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","49","359882","0.0-4.0-2.7","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","50","360211","0.0-4.0-0.8","17","326.9800000125542","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","51","360467","0.0-4.0-1.8","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","52","360969","0.0-4.0-2.8","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","53","361347","0.0-4.0-0.9","17","376.5349999885075","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","54","361599","0.0-4.0-1.9","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","55","362101","0.0-4.0-2.9","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","56","363138","0.0-4.0-0.10","17","1035.6200000096578","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","57","363394","0.0-4.0-1.10","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","58","363901","0.0-4.0-2.10","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","59","364685","0.0-4.0-0.11","17","783.4300000104122","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","60","364942","0.0-4.0-1.11","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","61","365448","0.0-4.0-2.11","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","62","367501","0.0-4.0-0.12","17","2051.130000007106","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","63","367755","0.0-4.0-1.12","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","64","368261","0.0-4.0-2.12","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","65","368912","0.0-4.0-0.13","17","649.4299999903888","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","66","369168","0.0-4.0-1.13","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","67","369674","0.0-4.0-2.13","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","68","370522","0.0-4.0-0.14","17","846.3199999823701","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","370778","0.0-4.0-1.14","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","371284","0.0-4.0-2.14","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","71","373267","0.0-4.0-0.15","17","1981.4149999874644","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","72","373523","0.0-4.0-1.15","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","73","374029","0.0-4.0-2.15","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","74","374405","0.0-4.0-0.16","17","375.58999998145737","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","75","374662","0.0-4.0-1.16","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","76","375168","0.0-4.0-2.16","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","77","375519","0.0-4.0-0.17","17","349.16499999235384","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","78","375772","0.0-4.0-1.17","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","79","376276","0.0-4.0-2.17","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","80","377443","0.0-4.0-0.18","17","1165.450000000419","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","81","377699","0.0-4.0-1.18","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","82","378202","0.0-4.0-2.18","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","83","378482","0.0-4.0-0.19","17","279.01500000734814","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","84","378735","0.0-4.0-1.19","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","85","379241","0.0-4.0-2.19","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","86","379602","0.0-4.0-0.20","17","359.5950000162702","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","87","379856","0.0-4.0-1.20","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","88","380362","0.0-4.0-2.20","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","89","381312","0.0-4.0-0.21","17","948.9300000132062","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","90","381568","0.0-4.0-1.21","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","91","382075","0.0-4.0-2.21","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","92","383128","0.0-4.0-0.22","17","1052.6299999910407","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","93","383385","0.0-4.0-1.22","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","94","383891","0.0-4.0-2.22","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","95","384347","0.0-4.0-0.23","17","454.83500001137145","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","96","384603","0.0-4.0-1.23","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","97","385106","0.0-4.0-2.23","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","98","385229","0.0-4.0-0.24","17","121.38500000583008","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","99","385485","0.0-4.0-1.24","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","100","385992","0.0-4.0-2.24","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","101","386495","0.0-4.0-0.25","17","501.69499998446554","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","102","386748","0.0-4.0-1.25","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","103","387255","0.0-4.0-2.25","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","104","387619","0.0-4.0-0.26","17","362.7649999980349","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","105","387873","0.0-4.0-1.26","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","106","388375","0.0-4.0-2.26","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","107","388564","0.0-4.0-0.27","17","186.97000000975095","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","108","388820","0.0-4.0-1.27","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","109","389326","0.0-4.0-2.27","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","110","389469","0.0-4.0-0.28","17","141.22999997925945","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","111","389725","0.0-4.0-1.28","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","112","390228","0.0-4.0-2.28","17","408.4300000104122","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","113","391073","0.0-4.0-0.29","17","843.2899999897927","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","391328","0.0-4.0-1.29","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","391835","0.0-4.0-2.29","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","116","392096","0.0-4.0-0.30","17","259.79999999981374","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","117","392347","0.0-4.0-1.30","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","118","392854","0.0-4.0-2.30","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","119","393313","0.0-4.0-0.31","17","457.9000000085216","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","120","393570","0.0-4.0-1.31","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","121","394076","0.0-4.0-2.31","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","122","395141","0.0-4.0-0.32","17","1063.4199999913108","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","395394","0.0-4.0-1.32","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","395900","0.0-4.0-2.32","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","125","396613","0.0-4.0-0.33","17","711.6349999851082","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","396864","0.0-4.0-1.33","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","397371","0.0-4.0-2.33","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","128","398413","0.0-4.0-0.34","17","1041.044999990845","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","129","398670","0.0-4.0-1.34","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","130","399176","0.0-4.0-2.34","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","131","399736","0.0-4.0-0.35","17","558.1499999971129","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","132","399992","0.0-4.0-1.35","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","133","400499","0.0-4.0-2.35","17","316.6849999979604","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","134","400866","0.0-4.0-0.36","17","366.0150000068825","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","135","401121","0.0-4.0-1.36","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","136","401628","0.0-4.0-2.36","17","360.4300000006333","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","137","401854","0.0-4.0-0.37","17","224.564999982249","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","138","402110","0.0-4.0-1.37","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","139","402616","0.0-4.0-2.37","17","395.31500000157394","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","140","402906","0.0-4.0-0.38","17","288.5299999907147","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","141","403163","0.0-4.0-1.38","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","142","403669","0.0-4.0-2.38","17","359.4900000025518","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","143","403950","0.0-4.0-0.39","17","279.0250000252854","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","144","404206","0.0-4.0-1.39","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","145","404712","0.0-4.0-2.39","17","350.4700000048615","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","146","405040","0.0-4.0-0.40","17","326.35499999742024","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","147","405294","0.0-4.0-1.40","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","148","405797","0.0-4.0-2.40","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","149","406034","0.0-4.0-0.41","17","235.61999999219552","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","150","406290","0.0-4.0-1.41","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","151","406795","0.0-4.0-2.41","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","152","407235","0.0-4.0-0.42","17","437.94999999227","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","153","407491","0.0-4.0-1.42","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","154","407998","0.0-4.0-2.42","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","155","408462","0.0-4.0-0.43","17","463.194999989355","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","156","408718","0.0-4.0-1.43","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","157","409226","0.0-4.0-2.43","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","158","409617","0.0-4.0-0.44","17","390.16999999876134","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","159","409874","0.0-4.0-1.44","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","160","410380","0.0-4.0-2.44","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","161","411377","0.0-4.0-0.45","17","995.4049999942072","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","162","411632","0.0-4.0-1.45","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","163","412137","0.0-4.0-2.45","17","360.50999999861233","","","","Images/BlackBeadChoiceCorrect.png","39"
"image-keyboard-response","164","412541","0.0-4.0-0.46","17","401.8950000172481","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","165","412797","0.0-4.0-1.46","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","166","413303","0.0-4.0-2.46","17","446.4050000242423","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","167","416178","0.0-4.0-0.47","17","2872.865000012098","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","168","416433","0.0-4.0-1.47","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","169","416940","0.0-4.0-2.47","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","170","417341","0.0-4.0-0.48","17","399.7549999912735","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","171","417597","0.0-4.0-1.48","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","172","418103","0.0-4.0-2.48","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","173","418691","0.0-4.0-0.49","17","586.3200000021607","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","174","418947","0.0-4.0-1.49","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","175","419453","0.0-4.0-2.49","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","176","419712","0.0-4.0-0.50","17","256.920000014361","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","177","419968","0.0-4.0-1.50","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","178","420474","0.0-4.0-2.50","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","179","420916","0.0-4.0-0.51","17","440.23000000743195","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","180","421172","0.0-4.0-1.51","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","181","421679","0.0-4.0-2.51","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","182","421982","0.0-4.0-0.52","17","301.97999998927116","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","183","422238","0.0-4.0-1.52","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","184","422745","0.0-4.0-2.52","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","185","423216","0.0-4.0-0.53","17","469.9949999921955","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","186","423472","0.0-4.0-1.53","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","187","423975","0.0-4.0-2.53","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","188","424409","0.0-4.0-0.54","17","433.06499999016523","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","189","424663","0.0-4.0-1.54","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","190","425168","0.0-4.0-2.54","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","191","425445","0.0-4.0-0.55","17","275.9399999922607","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","192","425701","0.0-4.0-1.55","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","193","426208","0.0-4.0-2.55","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","194","426483","0.0-4.0-0.56","17","274.4349999993574","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","195","426740","0.0-4.0-1.56","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","196","427246","0.0-4.0-2.56","17","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","197","427464","0.0-4.0-0.57","17","217.0849999820348","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","198","427720","0.0-4.0-1.57","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","199","428226","0.0-4.0-2.57","17","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","200","428459","0.0-4.0-0.58","17","231.97999998228624","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","201","428710","0.0-4.0-1.58","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","202","429213","0.0-4.0-2.58","17","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","203","429384","0.0-4.0-0.59","17","170.060000004014","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","204","429641","0.0-4.0-1.59","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","205","430147","0.0-4.0-2.59","17","400.31500000623055","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","206","430797","0.0-4.0-0.60","17","648.7299999862444","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","207","431050","0.0-4.0-1.60","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","208","431556","0.0-4.0-2.60","17","382.34499999089167","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","209","431865","0.0-4.0-0.61","17","307.0350000052713","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","210","432121","0.0-4.0-1.61","17","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","211","432622","0.0-4.0-2.61","17","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","212","433119","0.0-4.0-0.62","17","495.82000001100823","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","213","433376","0.0-4.0-1.62","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","214","433882","0.0-4.0-2.62","17","429.4649999937974","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","215","434289","0.0-4.0-0.63","17","405.68999998504296","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","216","434545","0.0-4.0-1.63","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","217","435052","0.0-4.0-2.63","17","287.75500002666377","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","218","435192","0.0-4.0-0.64","17","139.035000000149","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","219","435448","0.0-4.0-1.64","17","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","220","435955","0.0-4.0-2.64","17","299.60500000743195","","","","Images/WhiteBeadChoiceCorrect.png","37"
"image-keyboard-response","221","436638","0.0-4.0-0.65","17","682.0500000030734","","","","Images/NewTrialWC.png","39"
