"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","Block_Type","rt","url","responses","question_order","stimulus","key_press"
"html-keyboard-response","19","112598","0.0-3.0","17","Low_HMMActual","12580.870000005234","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","20","116395","0.0-4.0-0.0","17","Low_HMMActual","3793.839999998454","","","","Images/NoChoice.png","37"
"image-keyboard-response","21","116648","0.0-4.0-1.0","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","22","117149","0.0-4.0-2.0","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","23","120951","0.0-4.0-0.1","17","Low_HMMActual","3799.8150000348687","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","24","121204","0.0-4.0-1.1","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","25","121705","0.0-4.0-2.1","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","26","123666","0.0-4.0-0.2","17","Low_HMMActual","1959.7100000246428","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","27","123918","0.0-4.0-1.2","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","28","124419","0.0-4.0-2.2","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","29","125812","0.0-4.0-0.3","17","Low_HMMActual","1391.5300000226125","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","30","126066","0.0-4.0-1.3","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","31","126567","0.0-4.0-2.3","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","32","127216","0.0-4.0-0.4","17","Low_HMMActual","648.1750000384636","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","33","127468","0.0-4.0-1.4","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","34","127970","0.0-4.0-2.4","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","35","129765","0.0-4.0-0.5","17","Low_HMMActual","1792.119999998249","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","36","130017","0.0-4.0-1.5","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","37","130519","0.0-4.0-2.5","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","38","132454","0.0-4.0-0.6","17","Low_HMMActual","1932.7599999960512","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","39","132706","0.0-4.0-1.6","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","40","133210","0.0-4.0-2.6","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","41","134120","0.0-4.0-0.7","17","Low_HMMActual","908.8599999668077","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","42","134372","0.0-4.0-1.7","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","43","134876","0.0-4.0-2.7","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","44","135196","0.0-4.0-0.8","17","Low_HMMActual","318.8899999950081","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","45","135448","0.0-4.0-1.8","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","135950","0.0-4.0-2.8","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","136374","0.0-4.0-0.9","17","Low_HMMActual","423.3799999929033","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","48","136627","0.0-4.0-1.9","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","49","137129","0.0-4.0-2.9","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","50","137425","0.0-4.0-0.10","17","Low_HMMActual","294.60500000277534","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","51","137679","0.0-4.0-1.10","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","52","138181","0.0-4.0-2.10","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","53","138928","0.0-4.0-0.11","17","Low_HMMActual","746.1100000073202","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","54","139181","0.0-4.0-1.11","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","55","139684","0.0-4.0-2.11","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","56","140039","0.0-4.0-0.12","17","Low_HMMActual","353.1550000188872","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","57","140294","0.0-4.0-1.12","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","58","140796","0.0-4.0-2.12","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","59","141470","0.0-4.0-0.13","17","Low_HMMActual","664.2199999769218","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","60","141721","0.0-4.0-1.13","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","61","142224","0.0-4.0-2.13","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","62","142564","0.0-4.0-0.14","17","Low_HMMActual","337.13499997975305","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","63","142818","0.0-4.0-1.14","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","64","143323","0.0-4.0-2.14","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","65","143472","0.0-4.0-0.15","17","Low_HMMActual","147.6799999945797","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","66","143724","0.0-4.0-1.15","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","67","144229","0.0-4.0-2.15","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","68","144403","0.0-4.0-0.16","17","Low_HMMActual","173.09500003466383","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","69","144658","0.0-4.0-1.16","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","70","145161","0.0-4.0-2.16","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","71","145208","0.0-4.0-0.17","17","Low_HMMActual","44.77999999653548","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","72","145462","0.0-4.0-1.17","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","73","145967","0.0-4.0-2.17","17","Low_HMMActual","479.49499997776","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","74","146607","0.0-4.0-0.18","17","Low_HMMActual","639.1150000272319","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","75","146860","0.0-4.0-1.18","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","76","147362","0.0-4.0-2.18","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","77","147398","0.0-4.0-0.19","17","Low_HMMActual","35.03999998793006","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","78","147650","0.0-4.0-1.19","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","79","148153","0.0-4.0-2.19","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","80","148176","0.0-4.0-0.20","17","Low_HMMActual","21.810000005643815","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","81","148429","0.0-4.0-1.20","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","82","148930","0.0-4.0-2.20","17","Low_HMMActual","471.5699999942444","","","","Images/BlackBeadChoiceCorrect.png","37"
"image-keyboard-response","83","149507","0.0-4.0-0.21","17","Low_HMMActual","575.8500000229105","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","84","149762","0.0-4.0-1.21","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","85","150265","0.0-4.0-2.21","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","86","150421","0.0-4.0-0.22","17","Low_HMMActual","154.84999999171123","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","87","150672","0.0-4.0-1.22","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","88","151175","0.0-4.0-2.22","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","89","151442","0.0-4.0-0.23","17","Low_HMMActual","265.7650000182912","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","90","151693","0.0-4.0-1.23","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","91","152194","0.0-4.0-2.23","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","92","152308","0.0-4.0-0.24","17","Low_HMMActual","112.39999998360872","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","93","152560","0.0-4.0-1.24","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","94","153063","0.0-4.0-2.24","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","95","153266","0.0-4.0-0.25","17","Low_HMMActual","201.52499998221174","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","96","153518","0.0-4.0-1.25","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","97","154025","0.0-4.0-2.25","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","98","154172","0.0-4.0-0.26","17","Low_HMMActual","141.9400000013411","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","99","154423","0.0-4.0-1.26","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","100","154929","0.0-4.0-2.26","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","101","155099","0.0-4.0-0.27","17","Low_HMMActual","168.08000003220513","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","102","155353","0.0-4.0-1.27","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","103","155859","0.0-4.0-2.27","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","104","155920","0.0-4.0-0.28","17","Low_HMMActual","57.52500001108274","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","105","156177","0.0-4.0-1.28","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","106","156680","0.0-4.0-2.28","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","107","156974","0.0-4.0-0.29","17","Low_HMMActual","292.029999953229","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","108","157232","0.0-4.0-1.29","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","109","157734","0.0-4.0-2.29","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","110","157772","0.0-4.0-0.30","17","Low_HMMActual","36.20000003138557","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","111","158028","0.0-4.0-1.30","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","112","158531","0.0-4.0-2.30","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","113","158582","0.0-4.0-0.31","17","Low_HMMActual","48.04500000318512","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","114","158835","0.0-4.0-1.31","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","115","159342","0.0-4.0-2.31","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","116","159537","0.0-4.0-0.32","17","Low_HMMActual","193.39500000933185","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","117","159792","0.0-4.0-1.32","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","118","160295","0.0-4.0-2.32","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","119","160396","0.0-4.0-0.33","17","Low_HMMActual","98.54499995708466","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","120","160649","0.0-4.0-1.33","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","121","161152","0.0-4.0-2.33","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","122","161242","0.0-4.0-0.34","17","Low_HMMActual","88.02500000456348","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","123","161497","0.0-4.0-1.34","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","124","162002","0.0-4.0-2.34","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","125","162085","0.0-4.0-0.35","17","Low_HMMActual","81.59999997587875","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","162341","0.0-4.0-1.35","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","162848","0.0-4.0-2.35","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","128","162908","0.0-4.0-0.36","17","Low_HMMActual","53.565000009257346","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","129","163159","0.0-4.0-1.36","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","130","163666","0.0-4.0-2.36","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","131","163697","0.0-4.0-0.37","17","Low_HMMActual","29.125000000931323","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","132","163953","0.0-4.0-1.37","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","133","164460","0.0-4.0-2.37","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","134","164551","0.0-4.0-0.38","17","Low_HMMActual","85.88999998755753","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","135","164804","0.0-4.0-1.38","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","136","165308","0.0-4.0-2.38","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","137","165377","0.0-4.0-0.39","17","Low_HMMActual","67.46499997097999","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","138","165630","0.0-4.0-1.39","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","139","166135","0.0-4.0-2.39","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","140","166178","0.0-4.0-0.40","17","Low_HMMActual","22.200000006705523","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","141","166432","0.0-4.0-1.40","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","142","166936","0.0-4.0-2.40","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","143","166944","0.0-4.0-0.41","17","Low_HMMActual","6.2550000147894025","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","144","167201","0.0-4.0-1.41","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","145","167706","0.0-4.0-2.41","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","146","167838","0.0-4.0-0.42","17","Low_HMMActual","128.97999997949228","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","147","168092","0.0-4.0-1.42","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","148","168595","0.0-4.0-2.42","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","149","168694","0.0-4.0-0.43","17","Low_HMMActual","97.85999997984618","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","150","168947","0.0-4.0-1.43","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","151","169450","0.0-4.0-2.43","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","152","169834","0.0-4.0-0.44","17","Low_HMMActual","382.17999995686114","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","153","170090","0.0-4.0-1.44","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","154","170592","0.0-4.0-2.44","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","155","170669","0.0-4.0-0.45","17","Low_HMMActual","75.63000003574416","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","156","170924","0.0-4.0-1.45","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","157","171430","0.0-4.0-2.45","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","158","171459","0.0-4.0-0.46","17","Low_HMMActual","27.16499997768551","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","159","171711","0.0-4.0-1.46","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","160","172218","0.0-4.0-2.46","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","161","172228","0.0-4.0-0.47","17","Low_HMMActual","7.829999958630651","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","162","172480","0.0-4.0-1.47","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","163","172986","0.0-4.0-2.47","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","164","173111","0.0-4.0-0.48","17","Low_HMMActual","124.19000000227243","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","165","173366","0.0-4.0-1.48","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","166","173872","0.0-4.0-2.48","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","167","174072","0.0-4.0-0.49","17","Low_HMMActual","198.3800000161864","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","168","174327","0.0-4.0-1.49","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","169","174833","0.0-4.0-2.49","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","170","175007","0.0-4.0-0.50","17","Low_HMMActual","171.5599999879487","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","171","175262","0.0-4.0-1.50","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","172","175764","0.0-4.0-2.50","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","173","175803","0.0-4.0-0.51","17","Low_HMMActual","36.72999999253079","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","174","176059","0.0-4.0-1.51","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","175","176562","0.0-4.0-2.51","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","176","176610","0.0-4.0-0.52","17","Low_HMMActual","45.799999963492155","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","177","176869","0.0-4.0-1.52","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","178","177376","0.0-4.0-2.52","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","179","177401","0.0-4.0-0.53","17","Low_HMMActual","23.58999999705702","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","180","177656","0.0-4.0-1.53","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","181","178161","0.0-4.0-2.53","17","Low_HMMActual","466.7500000214204","","","","Images/WhiteBeadChoiceCorrect.png","39"
"image-keyboard-response","182","179202","0.0-4.0-0.54","17","Low_HMMActual","1040.0499999523163","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","183","179455","0.0-4.0-1.54","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","184","179959","0.0-4.0-2.54","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","185","179978","0.0-4.0-0.55","17","Low_HMMActual","17.125000013038516","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","186","180230","0.0-4.0-1.55","17","Low_HMMActual","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","187","180732","0.0-4.0-2.55","17","Low_HMMActual","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","188","180777","0.0-4.0-0.56","17","Low_HMMActual","42.639999999664724","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","189","181030","0.0-4.0-1.56","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","190","181532","0.0-4.0-2.56","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","191","181675","0.0-4.0-0.57","17","Low_HMMActual","141.4249999797903","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","192","181930","0.0-4.0-1.57","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","193","182432","0.0-4.0-2.57","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","194","182472","0.0-4.0-0.58","17","Low_HMMActual","38.75000000698492","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","195","182724","0.0-4.0-1.58","17","Low_HMMActual","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","196","183228","0.0-4.0-2.58","17","Low_HMMActual","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","197","183290","0.0-4.0-0.59","17","Low_HMMActual","59.93499996839091","","","","Images/NewTrialBC.png","37"
