"trial_type","trial_index","time_elapsed","internal_node_id","Script_Picker","rt","url","responses","question_order","stimulus","key_press"
"html-keyboard-response","17","124002","0.0-2.0-12.0","9","15757.805000001099","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> When the jars are filled with only one color, each bead is guaranteed to have come from the same-colored jar. During these blocks, the best strategy is to use the jar switch probability to predict whether the next bead will be the same or different from the previous trial.<br><br> When the jars contain a mix of black and white beads, you will sometimes see black beads pulled from the mostly white jar, and white beads pulled from the mostly black jar. <br><br>Here is an example.<br><br>Press the SPACEBAR to continue.  </p><div>","32"
"image-keyboard-response","18","128358","0.0-2.0-13.0","9","4353.409999981523","","","","Images/TutorialWhiteJarDrawHMMC.png","32"
"image-keyboard-response","19","130626","0.0-2.0-14.0","9","2266.239999968093","","","","Images/TutorialBlackJarDrawHMMC.png","32"
"image-keyboard-response","20","132484","0.0-2.0-15.0","9","1856.5650000236928","","","","Images/TutorialBlackJarDrawHMMI.png","32"
"html-keyboard-response","21","139032","0.0-2.0-16.0","9","6546.175000024959","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> As you observed, a white bead was pulled from a 90% white jar, the jars switched and a black bead was pulled from the 90% black jar, but then low-probability white bead was pulled from the 90% black jar. <br><br>In these mixed-jar blocks, you will first have to figure out which jar the current bead was pulled from, then use the jar switch probability to predict the color of the next bead.<br><br>Press SPACEBAR to conitnue.</p><div>","32"
"html-keyboard-response","22","140864","0.0-2.0-17.0","9","1830.8749999850988","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p> You will now be given a 3 question quiz to make sure you understand the fundamentals. </p><div>","32"
"image-keyboard-response","23","151208","0.0-2.0-18.0","9","10341.529999976046","","","","Images/TutorialQuestion1.png","39"
"image-keyboard-response","24","157956","0.0-2.0-19.0","9","4129.744999983814","","","","Images/TutorialQuestion2.png","38"
"html-keyboard-response","25","170534","0.0-3.0","9","10981.735000037588","","","","<div class=""container"" style=""height:800px;width:800px;display:flex;flex-direction:column;justify-content:center;align-items:center;text-align:center;font-weight:normal;font-family:Arial;font-size:20px""><p>Loading episode&hellip;</p><div>","32"
"image-keyboard-response","26","173994","0.0-4.0-0.0","9","3455.8349999715574","","","","Images/NoChoice.png","37"
"image-keyboard-response","27","174251","0.0-4.0-1.0","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","28","174768","0.0-4.0-2.0","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","29","180552","0.0-4.0-0.1","9","5780.494999955408","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","30","180806","0.0-4.0-1.1","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","31","181309","0.0-4.0-2.1","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","32","182323","0.0-4.0-0.2","9","1010.7750000315718","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","33","182578","0.0-4.0-1.2","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","34","183093","0.0-4.0-2.2","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","35","183992","0.0-4.0-0.3","9","896.1450000060722","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","36","184243","0.0-4.0-1.3","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","37","184749","0.0-4.0-2.3","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","38","185605","0.0-4.0-0.4","9","852.5299999746494","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","39","185858","0.0-4.0-1.4","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","40","186362","0.0-4.0-2.4","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","41","187028","0.0-4.0-0.5","9","663.2100000279024","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","42","187283","0.0-4.0-1.5","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","43","187787","0.0-4.0-2.5","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","44","188341","0.0-4.0-0.6","9","551.1849999893457","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","45","188599","0.0-4.0-1.6","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","46","189104","0.0-4.0-2.6","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","47","189587","0.0-4.0-0.7","9","479.9650000059046","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","48","189841","0.0-4.0-1.7","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","49","190345","0.0-4.0-2.7","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","50","190869","0.0-4.0-0.8","9","521.439999982249","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","51","191136","0.0-4.0-1.8","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","52","191643","0.0-4.0-2.8","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","53","192162","0.0-4.0-0.9","9","516.2499999860302","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","54","192418","0.0-4.0-1.9","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","55","192923","0.0-4.0-2.9","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","56","193345","0.0-4.0-0.10","9","419.0449999878183","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","57","193601","0.0-4.0-1.10","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","58","194110","0.0-4.0-2.10","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","59","194653","0.0-4.0-0.11","9","540.7099999720231","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","60","194921","0.0-4.0-1.11","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","61","195427","0.0-4.0-2.11","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","62","197205","0.0-4.0-0.12","9","1776.335000002291","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","63","197461","0.0-4.0-1.12","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","64","197974","0.0-4.0-2.12","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","65","198624","0.0-4.0-0.13","9","647.5249999784864","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","66","198879","0.0-4.0-1.13","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","67","199386","0.0-4.0-2.13","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","68","201467","0.0-4.0-0.14","9","2078.1849999912083","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","69","201735","0.0-4.0-1.14","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","70","202245","0.0-4.0-2.14","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","71","202732","0.0-4.0-0.15","9","485.5749999987893","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","72","203002","0.0-4.0-1.15","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","73","203513","0.0-4.0-2.15","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","74","203939","0.0-4.0-0.16","9","423.01500000758097","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","75","204192","0.0-4.0-1.16","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","76","204698","0.0-4.0-2.16","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","77","205093","0.0-4.0-0.17","9","393.2600000407547","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","78","205361","0.0-4.0-1.17","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","79","205876","0.0-4.0-2.17","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","80","207208","0.0-4.0-0.18","9","1329.6849999460392","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","81","207460","0.0-4.0-1.18","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","82","207981","0.0-4.0-2.18","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","83","208537","0.0-4.0-0.19","9","554.9450000398792","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","84","208790","0.0-4.0-1.19","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","85","209295","0.0-4.0-2.19","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","86","211019","0.0-4.0-0.20","9","1722.3200000007637","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","87","211277","0.0-4.0-1.20","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","88","211792","0.0-4.0-2.20","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","89","212333","0.0-4.0-0.21","9","538.7600000249222","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","90","212595","0.0-4.0-1.21","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","91","213102","0.0-4.0-2.21","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","92","213576","0.0-4.0-0.22","9","470.88999999687076","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","93","213835","0.0-4.0-1.22","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","94","214356","0.0-4.0-2.22","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","95","214783","0.0-4.0-0.23","9","425.6549999699928","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","96","215038","0.0-4.0-1.23","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","97","215541","0.0-4.0-2.23","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","98","215931","0.0-4.0-0.24","9","387.3800000292249","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","99","216194","0.0-4.0-1.24","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","100","216720","0.0-4.0-2.24","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","101","217121","0.0-4.0-0.25","9","398.0349999619648","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","102","217376","0.0-4.0-1.25","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","103","217883","0.0-4.0-2.25","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","104","219169","0.0-4.0-0.26","9","1283.5549999726936","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","105","219434","0.0-4.0-1.26","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","106","219939","0.0-4.0-2.26","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","107","220273","0.0-4.0-0.27","9","332.0600000442937","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","108","220526","0.0-4.0-1.27","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","109","221042","0.0-4.0-2.27","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","110","221498","0.0-4.0-0.28","9","453.87500000651926","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","111","221754","0.0-4.0-1.28","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","112","222259","0.0-4.0-2.28","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","113","223978","0.0-4.0-0.29","9","1717.015000001993","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","114","224233","0.0-4.0-1.29","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","115","224751","0.0-4.0-2.29","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","116","225149","0.0-4.0-0.30","9","395.20999998785555","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","117","225414","0.0-4.0-1.30","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","118","225922","0.0-4.0-2.30","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","119","226302","0.0-4.0-0.31","9","377.22999998368323","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","120","226571","0.0-4.0-1.31","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","121","227075","0.0-4.0-2.31","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","122","227402","0.0-4.0-0.32","9","324.7550000087358","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","123","227658","0.0-4.0-1.32","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","124","228175","0.0-4.0-2.32","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","125","228574","0.0-4.0-0.33","9","396.66999998735264","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","126","228829","0.0-4.0-1.33","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","127","229333","0.0-4.0-2.33","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","128","229769","0.0-4.0-0.34","9","433.1399999791756","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","129","230027","0.0-4.0-1.34","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","130","230543","0.0-4.0-2.34","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","131","230954","0.0-4.0-0.35","9","408.6999999708496","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","132","231210","0.0-4.0-1.35","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","133","231713","0.0-4.0-2.35","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","134","232195","0.0-4.0-0.36","9","479.92000001249835","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","135","232448","0.0-4.0-1.36","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","136","232954","0.0-4.0-2.36","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","137","233324","0.0-4.0-0.37","9","368.2700000354089","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","138","233578","0.0-4.0-1.37","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","139","234097","0.0-4.0-2.37","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","140","234502","0.0-4.0-0.38","9","402.4199999985285","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","141","234754","0.0-4.0-1.38","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","142","235258","0.0-4.0-2.38","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","143","235688","0.0-4.0-0.39","9","427.1300000254996","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","144","235942","0.0-4.0-1.39","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","145","236459","0.0-4.0-2.39","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","146","236851","0.0-4.0-0.40","9","389.22499999171123","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","147","237111","0.0-4.0-1.40","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","148","237615","0.0-4.0-2.40","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","149","237983","0.0-4.0-0.41","9","365.6499999924563","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","150","238238","0.0-4.0-1.41","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","151","238749","0.0-4.0-2.41","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","152","239134","0.0-4.0-0.42","9","383.13500001095235","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","153","239399","0.0-4.0-1.42","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","154","239904","0.0-4.0-2.42","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","155","240182","0.0-4.0-0.43","9","275.35000001080334","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","156","240436","0.0-4.0-1.43","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","157","240948","0.0-4.0-2.43","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","158","241302","0.0-4.0-0.44","9","351.4549999963492","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","159","241569","0.0-4.0-1.44","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","160","242076","0.0-4.0-2.44","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","161","242376","0.0-4.0-0.45","9","297.64499998418614","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","162","242629","0.0-4.0-1.45","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","163","243141","0.0-4.0-2.45","9","null","","","","Images/WhiteBeadChoiceCorrect.png","null"
"image-keyboard-response","164","243614","0.0-4.0-0.46","9","471.3800000026822","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","165","243868","0.0-4.0-1.46","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","166","244375","0.0-4.0-2.46","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","167","244945","0.0-4.0-0.47","9","567.6450000028126","","","","Images/NewTrialBC.png","39"
"image-keyboard-response","168","245198","0.0-4.0-1.47","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","169","245705","0.0-4.0-2.47","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","170","246022","0.0-4.0-0.48","9","314.51999995624647","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","171","246286","0.0-4.0-1.48","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","172","246792","0.0-4.0-2.48","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","173","247190","0.0-4.0-0.49","9","394.5850000018254","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","174","247445","0.0-4.0-1.49","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","175","247956","0.0-4.0-2.49","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","176","248342","0.0-4.0-0.50","9","384.444999974221","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","177","248597","0.0-4.0-1.50","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","178","249100","0.0-4.0-2.50","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","179","249443","0.0-4.0-0.51","9","341.27000003354624","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","180","249708","0.0-4.0-1.51","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","181","250214","0.0-4.0-2.51","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","182","250674","0.0-4.0-0.52","9","457.265000033658","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","183","250943","0.0-4.0-1.52","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","184","251446","0.0-4.0-2.52","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","185","251795","0.0-4.0-0.53","9","346.14999999757856","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","186","252051","0.0-4.0-1.53","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","187","252563","0.0-4.0-2.53","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","188","252857","0.0-4.0-0.54","9","291.9200000469573","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","189","253110","0.0-4.0-1.54","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","190","253616","0.0-4.0-2.54","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","191","253992","0.0-4.0-0.55","9","374.10499999532476","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","192","254247","0.0-4.0-1.55","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","193","254766","0.0-4.0-2.55","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","194","255047","0.0-4.0-0.56","9","278.3550000167452","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","195","255311","0.0-4.0-1.56","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","196","255815","0.0-4.0-2.56","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","197","256129","0.0-4.0-0.57","9","311.5949999773875","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","198","256385","0.0-4.0-1.57","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","199","256904","0.0-4.0-2.57","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","200","257231","0.0-4.0-0.58","9","324.7599999886006","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","201","257488","0.0-4.0-1.58","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","202","257994","0.0-4.0-2.58","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","203","258212","0.0-4.0-0.59","9","214.88500002305955","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","204","258465","0.0-4.0-1.59","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","205","258978","0.0-4.0-2.59","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","206","259280","0.0-4.0-0.60","9","299.82999997446314","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","207","259548","0.0-4.0-1.60","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","208","260051","0.0-4.0-2.60","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","209","260361","0.0-4.0-0.61","9","307.8850000165403","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","210","260616","0.0-4.0-1.61","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","211","261128","0.0-4.0-2.61","9","null","","","","Images/BlackBeadChoiceCorrect.png","null"
"image-keyboard-response","212","261490","0.0-4.0-0.62","9","359.49499998241663","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","213","261748","0.0-4.0-1.62","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","214","262254","0.0-4.0-2.62","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","215","262604","0.0-4.0-0.63","9","347.74999995715916","","","","Images/NewTrialWC.png","37"
"image-keyboard-response","216","262862","0.0-4.0-1.63","9","null","","","","Images/BlackBeadChoice.png","null"
"image-keyboard-response","217","263366","0.0-4.0-2.63","9","null","","","","Images/BlackBeadChoiceWrong.png","null"
"image-keyboard-response","218","263889","0.0-4.0-0.64","9","520.699999993667","","","","Images/NewTrialWC.png","39"
"image-keyboard-response","219","264141","0.0-4.0-1.64","9","null","","","","Images/WhiteBeadChoice.png","null"
"image-keyboard-response","220","264648","0.0-4.0-2.64","9","null","","","","Images/WhiteBeadChoiceWrong.png","null"
"image-keyboard-response","221","265048","0.0-4.0-0.65","9","397.19499996863306","","","","Images/NewTrialBC.png","37"
"image-keyboard-response","222","265302","0.0-4.0-1.65","9","null","","","","Images/BlackBeadChoice.png","null"
